trip_id,driver_id,date,duration_seconds,distance_meters,city
T-394,D-8,2017-09-08,370,4326.933337538588,Atlanta (GA)
T-395,D-8,2017-09-28,432,4871.816340200103,Atlanta (GA)
T-396,D-8,2017-08-11,852,10269.004061931157,Atlanta (GA)
T-397,D-8,2017-09-13,1500,13536.848698414644,Atlanta (GA)
T-398,D-8,2017-10-16,2490,27624.374632018465,Atlanta (GA)
T-399,D-8,2017-07-14,959,10448.46539355649,Atlanta (GA)
T-400,D-8,2017-09-07,2578,27522.26007003422,Atlanta (GA)
T-401,D-9,2018-01-05,840,9075.11723539105,Atlanta (GA)
T-402,D-9,2017-10-09,526,8433.744035550397,Atlanta (GA)
T-403,D-9,2017-12-23,1227,8779.308016058267,Atlanta (GA)
T-404,D-9,2017-12-22,1143,16933.97976891859,Atlanta (GA)
T-405,D-9,2017-10-30,865,21336.83017525561,Atlanta (GA)
T-406,D-9,2017-11-30,793,8858.672553788265,Atlanta (GA)
T-407,D-9,2017-11-07,585,4462.074232936745,Atlanta (GA)
T-408,D-9,2017-11-28,1037,20637.528408130525,Atlanta (GA)
T-409,D-9,2017-10-11,1911,10798.82186039522,Atlanta (GA)
T-410,D-9,2017-11-10,914,8823.065393554842,Atlanta (GA)
T-411,D-9,2017-11-13,1192,9416.103804161296,Atlanta (GA)
T-412,D-9,2017-11-05,741,4787.079174150736,Atlanta (GA)
T-413,D-9,2017-12-28,949,8853.973931620552,Atlanta (GA)
T-414,D-9,2017-11-19,1155,10618.853552985687,Atlanta (GA)
T-415,D-9,2017-10-26,1332,10435.471804916377,Atlanta (GA)
T-416,D-9,2017-12-19,745,5702.802225259634,Atlanta (GA)
T-417,D-9,2017-10-04,557,11422.047756090731,Atlanta (GA)
T-418,D-9,2017-12-11,452,10189.130943013744,Atlanta (GA)
T-419,D-9,2017-09-21,1171,10307.111226912188,Atlanta (GA)
T-420,D-9,2017-09-30,1099,9358.000225506516,Atlanta (GA)
T-421,D-9,2017-11-30,529,5218.8968431029,Atlanta (GA)
T-422,D-9,2017-11-21,1075,9949.556957731478,Atlanta (GA)
T-423,D-9,2017-11-23,301,5537.338315948739,Atlanta (GA)
T-424,D-9,2017-10-25,975,2568.0268518202065,Atlanta (GA)
T-425,D-9,2017-10-31,1213,21843.084505302755,Atlanta (GA)
T-426,D-9,2017-10-26,1438,10803.91719643653,Atlanta (GA)
T-427,D-9,2017-09-26,1313,37893.81787736854,Atlanta (GA)
T-428,D-9,2017-11-16,1020,10106.396087819172,Atlanta (GA)
T-429,D-9,2017-11-01,1051,25427.07047799768,Atlanta (GA)
T-430,D-9,2017-12-06,1302,9880.807284237344,Atlanta (GA)
T-431,D-9,2017-12-16,988,8277.648849890804,Atlanta (GA)
T-432,D-9,2017-09-27,799,11208.295776393326,Atlanta (GA)
T-433,D-9,2017-11-07,1127,10248.969399469654,Atlanta (GA)
T-434,D-9,2017-10-25,2060,14194.04925045525,Atlanta (GA)
T-435,D-9,2017-12-13,686,17571.14294731253,Atlanta (GA)
T-436,D-9,2017-09-28,867,14704.84408554794,Atlanta (GA)
T-437,D-9,2017-09-30,1168,10318.083340481176,Atlanta (GA)
T-438,D-9,2017-10-06,828,6923.016715874118,Atlanta (GA)
T-439,D-9,2017-11-15,1396,12334.280975465368,Atlanta (GA)
T-440,D-9,2017-10-18,1744,20318.48295544864,Atlanta (GA)
T-441,D-9,2017-10-10,1272,22134.516337690664,Atlanta (GA)
T-442,D-9,2017-12-04,347,5501.058533475296,Atlanta (GA)
T-443,D-9,2017-11-29,999,9190.388067518565,Atlanta (GA)
T-444,D-9,2017-10-04,1203,9876.117597522616,Atlanta (GA)
T-445,D-9,2017-10-26,473,2784.162829981137,Atlanta (GA)
T-446,D-9,2017-12-28,1171,9975.190206401516,Atlanta (GA)
T-447,D-9,2017-12-18,685,268.7503489214116,Atlanta (GA)
T-448,D-9,2017-10-06,1000,9986.112079814497,Atlanta (GA)
T-449,D-9,2017-11-28,1329,10569.908234021945,Atlanta (GA)
T-450,D-9,2017-11-02,1133,9845.319369571733,Atlanta (GA)
T-451,D-10,2018-01-20,553,14966.31569134244,Atlanta (GA)
T-452,D-10,2018-04-20,792,19125.252630826,Atlanta (GA)
T-453,D-10,2018-02-25,634,18281.23782794873,Atlanta (GA)
T-454,D-10,2018-03-21,1323,16802.33113769502,Atlanta (GA)
T-455,D-10,2018-01-28,534,14338.850612848864,Atlanta (GA)
T-456,D-10,2018-04-20,830,14103.168165456074,Atlanta (GA)
T-457,D-10,2018-04-28,589,15323.446341413704,Atlanta (GA)
T-458,D-10,2018-05-05,581,16234.938245475973,Atlanta (GA)
T-459,D-10,2017-11-09,1895,15316.978549256544,Atlanta (GA)
T-460,D-10,2018-06-06,679,19057.834616601405,Atlanta (GA)
T-461,D-10,2018-04-27,1814,12619.792948413233,Atlanta (GA)
T-462,D-10,2018-04-12,757,16921.799421616808,Atlanta (GA)
T-463,D-10,2017-11-25,615,15780.278497034164,Atlanta (GA)
T-464,D-10,2017-12-20,532,14782.836216569394,Atlanta (GA)
T-465,D-10,2018-01-21,585,14263.410320709898,Atlanta (GA)
T-466,D-10,2018-03-04,1160,35241.34308488253,Atlanta (GA)
T-467,D-10,2018-03-23,748,19024.89712992677,Atlanta (GA)
T-468,D-10,2017-12-12,757,20428.65313859125,Atlanta (GA)
T-469,D-10,2018-02-10,4970,147073.5123026603,Atlanta (GA)
T-470,D-10,2018-01-21,693,16770.63827879704,Atlanta (GA)
T-471,D-10,2018-01-24,504,7860.345128575058,Atlanta (GA)
T-472,D-10,2018-06-10,753,16873.215055120785,Atlanta (GA)
T-473,D-10,2018-01-25,476,10072.476173524225,Atlanta (GA)
T-474,D-10,2018-05-04,868,19032.94487072356,Atlanta (GA)
T-475,D-10,2018-06-16,398,12241.944825481103,Atlanta (GA)
T-476,D-10,2017-12-31,380,11708.897446124582,Atlanta (GA)
T-477,D-10,2018-03-17,558,13270.86354440266,Atlanta (GA)
T-478,D-10,2018-05-10,834,21388.51900412909,Atlanta (GA)
T-479,D-10,2018-03-31,511,14149.630635002,Atlanta (GA)
T-480,D-10,2018-03-13,377,6066.687230665028,Atlanta (GA)
T-481,D-10,2018-01-17,4780,135186.00981978126,Atlanta (GA)
T-482,D-10,2018-02-08,1812,22273.00961031368,Atlanta (GA)
T-483,D-10,2018-04-16,652,18055.02512363748,Atlanta (GA)
T-484,D-10,2018-03-10,482,13106.858672531298,Atlanta (GA)
T-485,D-10,2018-05-11,1080,19148.88666631631,Atlanta (GA)
T-486,D-10,2018-06-09,381,11887.464089392171,Atlanta (GA)
T-487,D-10,2018-01-13,4438,133173.0016362022,Atlanta (GA)
T-488,D-10,2018-04-14,3731,119759.86120313768,Atlanta (GA)
T-489,D-10,2018-04-25,445,8143.591017980185,Atlanta (GA)
T-490,D-10,2018-03-05,723,16307.231827557058,Atlanta (GA)
T-491,D-10,2017-12-12,578,11176.06776679771,Atlanta (GA)
T-492,D-10,2017-12-30,421,12769.16601696899,Atlanta (GA)
T-493,D-10,2017-12-02,526,14195.800548003925,Atlanta (GA)
T-494,D-10,2018-04-08,1038,28128.5170368354,Atlanta (GA)
T-495,D-10,2017-12-14,431,13404.816717855818,Atlanta (GA)
T-496,D-10,2018-05-08,5476,150362.4628270399,Atlanta (GA)
T-497,D-10,2018-01-11,1051,19098.729179505997,Atlanta (GA)
T-498,D-10,2018-03-18,492,10588.973848103788,Atlanta (GA)
T-499,D-10,2018-05-09,1305,15082.97576596138,Atlanta (GA)
T-500,D-10,2018-04-03,4270,134741.7552093669,Atlanta (GA)
T-501,D-11,2019-02-11,466,5942.035889808013,Atlanta (GA)
T-502,D-11,2019-02-13,1359,10926.248242372456,Atlanta (GA)
T-503,D-11,2019-03-05,648,8755.464000440372,Atlanta (GA)
T-504,D-11,2019-02-12,872,6504.236090993897,Atlanta (GA)
T-505,D-11,2019-01-26,572,12192.91580471023,Atlanta (GA)
T-506,D-11,2019-01-31,578,6468.260219589149,Atlanta (GA)
T-507,D-11,2019-01-21,841,7116.532786909323,Atlanta (GA)
T-508,D-11,2019-02-08,599,3991.0203932632166,Atlanta (GA)
T-509,D-11,2019-03-04,868,5990.322589879008,Atlanta (GA)
T-510,D-11,2019-02-27,724,6156.336015108371,Atlanta (GA)
T-511,D-11,2019-02-27,410,2926.7777655233454,Atlanta (GA)
T-512,D-11,2019-02-16,314,4295.873507491746,Atlanta (GA)
T-513,D-11,2019-02-28,421,5525.644490749967,Atlanta (GA)
T-514,D-11,2019-02-08,424,3821.3108772629066,Atlanta (GA)
T-515,D-11,2019-01-25,421,4980.436147552728,Atlanta (GA)
T-516,D-11,2019-03-03,1006,9312.682432192689,Atlanta (GA)
T-517,D-11,2019-01-31,642,7848.114008949878,Atlanta (GA)
T-518,D-11,2019-02-21,364,4157.356831908937,Atlanta (GA)
T-519,D-11,2019-02-13,501,5564.030993878841,Atlanta (GA)
T-520,D-11,2019-02-05,795,6011.368826490447,Atlanta (GA)
T-521,D-11,2019-02-15,372,4713.773124625669,Atlanta (GA)
T-522,D-11,2019-02-06,588,7153.6023286154505,Atlanta (GA)
T-523,D-11,2019-01-29,400,4370.153041408854,Atlanta (GA)
T-524,D-11,2019-02-22,702,12821.72612033656,Atlanta (GA)
T-525,D-11,2019-02-04,1667,15404.350425986677,Atlanta (GA)
T-526,D-11,2019-02-02,587,7595.315428810944,Atlanta (GA)
T-527,D-11,2019-01-29,390,4136.266081304751,Atlanta (GA)
T-528,D-11,2019-02-11,1309,10245.8360874492,Atlanta (GA)
T-529,D-11,2019-02-26,844,11783.169928574916,Atlanta (GA)
T-530,D-11,2019-02-21,357,4586.912312952675,Atlanta (GA)
T-531,D-11,2019-02-09,642,6752.547430141906,Atlanta (GA)
T-532,D-11,2019-01-25,1143,8558.273481104163,Atlanta (GA)
T-533,D-11,2019-01-28,622,4384.32681255141,Atlanta (GA)
T-534,D-11,2019-03-05,946,9450.721885244327,Atlanta (GA)
T-535,D-11,2019-02-25,900,8292.92918720403,Atlanta (GA)
T-536,D-11,2019-01-23,597,6922.296144358445,Atlanta (GA)
T-537,D-11,2019-02-09,798,8902.471639753701,Atlanta (GA)
T-538,D-11,2019-01-31,421,4414.65481493047,Atlanta (GA)
T-539,D-11,2019-02-27,320,4073.875987434853,Atlanta (GA)
T-540,D-11,2019-02-15,1409,9929.811176775189,Atlanta (GA)
T-541,D-11,2019-01-30,993,11591.67205264024,Atlanta (GA)
T-542,D-11,2019-01-29,862,6715.904595929243,Atlanta (GA)
T-543,D-11,2019-02-20,699,8599.872181098748,Atlanta (GA)
T-544,D-11,2019-02-23,1057,9207.372258002071,Atlanta (GA)
T-545,D-11,2019-02-19,789,9032.29820090393,Atlanta (GA)
T-546,D-11,2019-02-06,1744,15284.975551860092,Atlanta (GA)
T-547,D-11,2019-01-30,534,6018.736811890464,Atlanta (GA)
T-548,D-11,2019-02-20,420,4946.1799011771245,Atlanta (GA)
T-549,D-11,2019-02-28,505,6997.492996679769,Atlanta (GA)
T-550,D-11,2019-02-27,514,2806.263359270658,Atlanta (GA)
T-551,D-12,2018-11-23,1119,19898.29650213297,Atlanta (GA)
T-552,D-12,2018-09-05,1105,19547.94226806356,Atlanta (GA)
T-553,D-12,2018-08-23,1418,21538.68563367849,Atlanta (GA)
T-554,D-12,2018-11-07,1134,19486.348172960712,Atlanta (GA)
T-555,D-12,2018-11-18,1341,20962.49933044608,Atlanta (GA)
T-556,D-12,2018-11-05,1777,22036.752537149623,Atlanta (GA)
T-557,D-12,2018-11-23,1102,19511.04252046089,Atlanta (GA)
T-558,D-12,2018-11-20,1480,21538.456567572823,Atlanta (GA)
T-559,D-12,2018-08-26,1383,21743.724329979927,Atlanta (GA)
T-560,D-12,2018-09-29,1065,19559.83880809708,Atlanta (GA)
T-561,D-12,2018-09-17,1201,19365.37363824613,Atlanta (GA)
T-562,D-12,2018-09-27,1345,21488.88838878061,Atlanta (GA)
T-563,D-12,2018-09-03,1018,18257.04444985753,Atlanta (GA)
T-564,D-12,2018-09-18,1046,18845.005434413368,Atlanta (GA)
T-565,D-12,2018-08-29,1566,21926.084445575136,Atlanta (GA)
T-566,D-12,2018-09-06,1567,24437.08564774854,Atlanta (GA)
T-567,D-12,2018-09-10,1507,22152.884285306285,Atlanta (GA)
T-568,D-12,2018-08-24,1619,21730.474037413424,Atlanta (GA)
T-569,D-12,2018-08-28,1693,22810.402921413694,Atlanta (GA)
T-570,D-12,2018-10-01,1983,22335.121323999418,Atlanta (GA)
T-571,D-12,2018-11-26,1666,21682.88455740244,Atlanta (GA)
T-572,D-12,2018-09-07,1062,19205.008984067408,Atlanta (GA)
T-573,D-12,2018-08-31,944,18175.917786344064,Atlanta (GA)
T-574,D-12,2018-09-14,1612,21898.647082575888,Atlanta (GA)
T-575,D-12,2018-09-28,1130,18281.801230387253,Atlanta (GA)
T-576,D-12,2018-09-25,1301,21425.32579355352,Atlanta (GA)
T-577,D-12,2018-09-15,1503,22313.767367420467,Atlanta (GA)
T-578,D-12,2018-09-12,1478,21514.18886038253,Atlanta (GA)
T-579,D-12,2018-11-09,1099,20012.250010920176,Atlanta (GA)
T-580,D-12,2018-11-02,1010,18554.196224337284,Atlanta (GA)
T-581,D-12,2018-09-21,1024,18673.403578517093,Atlanta (GA)
T-582,D-12,2018-08-20,1053,18552.629835451924,Atlanta (GA)
T-583,D-12,2018-09-04,1336,20885.71291983417,Atlanta (GA)
T-584,D-12,2018-09-26,992,18968.42149576953,Atlanta (GA)
T-585,D-12,2018-09-23,1315,20841.53572368192,Atlanta (GA)
T-586,D-12,2018-09-28,1599,21866.0449387933,Atlanta (GA)
T-587,D-12,2018-09-04,1675,20252.088593476223,Atlanta (GA)
T-588,D-12,2018-11-17,933,17210.70775015935,Atlanta (GA)
T-589,D-12,2018-08-25,1209,19364.99463482509,Atlanta (GA)
T-590,D-12,2018-11-14,1216,21463.842450002478,Atlanta (GA)
T-591,D-12,2018-08-26,1382,21718.340147772484,Atlanta (GA)
T-592,D-12,2018-10-31,1420,21714.152581007624,Atlanta (GA)
T-593,D-12,2018-10-29,1089,18096.40437965658,Atlanta (GA)
T-594,D-12,2018-08-27,1393,21300.942453889533,Atlanta (GA)
T-595,D-12,2018-11-06,2162,21894.08569487376,Atlanta (GA)
T-596,D-12,2018-08-21,1078,19569.700166269715,Atlanta (GA)
T-597,D-12,2018-11-12,916,15392.17970809002,Atlanta (GA)
T-598,D-12,2018-11-12,702,16393.70779239121,Atlanta (GA)
T-599,D-12,2018-08-23,1003,18461.038939880586,Atlanta (GA)
T-600,D-12,2018-11-09,1204,20725.171430886483,Atlanta (GA)
T-601,D-13,2018-10-07,922,13183.022496122128,Atlanta (GA)
T-602,D-13,2018-10-17,2069,61448.14655973416,Atlanta (GA)
T-603,D-13,2018-10-05,1987,61225.10576374623,Atlanta (GA)
T-604,D-13,2018-09-26,2087,61083.235541655726,Atlanta (GA)
T-605,D-13,2018-10-03,363,5755.93172417793,Atlanta (GA)
T-606,D-13,2018-10-09,599,7640.316026582308,Atlanta (GA)
T-607,D-13,2018-08-26,990,12437.16312937436,Atlanta (GA)
T-608,D-13,2018-10-23,2021,61437.45320775333,Atlanta (GA)
T-609,D-13,2018-09-12,317,5607.390171698413,Atlanta (GA)
T-610,D-13,2018-09-23,872,14994.292059397354,Atlanta (GA)
T-611,D-13,2018-10-28,889,17405.26364771425,Atlanta (GA)
T-612,D-13,2018-10-02,1086,19084.717584710717,Atlanta (GA)
T-613,D-13,2018-10-13,613,7676.089440926563,Atlanta (GA)
T-614,D-13,2018-09-12,1994,61914.88620346078,Atlanta (GA)
T-615,D-13,2018-09-10,571,12176.693753311292,Atlanta (GA)
T-616,D-13,2018-10-17,328,5752.702603143058,Atlanta (GA)
T-617,D-13,2018-10-18,2033,61548.43921102648,Atlanta (GA)
T-618,D-13,2018-10-09,2110,61774.14476810725,Atlanta (GA)
T-619,D-13,2018-09-06,2036,62127.97408931983,Atlanta (GA)
T-620,D-13,2018-10-26,319,7379.200459926124,Atlanta (GA)
T-621,D-13,2018-08-29,1469,16514.331394434957,Atlanta (GA)
T-622,D-13,2018-09-28,1604,44246.06301344752,Atlanta (GA)
T-623,D-13,2018-10-12,377,8489.603355270161,Atlanta (GA)
T-624,D-13,2018-09-01,1013,14969.670107047355,Atlanta (GA)
T-625,D-13,2018-08-27,2142,61452.31748599258,Atlanta (GA)
T-626,D-13,2018-08-29,2357,63085.50466926541,Atlanta (GA)
T-627,D-13,2018-10-29,2030,62027.71481838306,Atlanta (GA)
T-628,D-13,2018-10-28,1270,19224.83959558867,Atlanta (GA)
T-629,D-13,2018-09-01,675,10684.825191106436,Atlanta (GA)
T-630,D-13,2018-10-18,1851,50178.02762111552,Atlanta (GA)
T-631,D-13,2018-08-24,1959,61421.454377685455,Atlanta (GA)
T-632,D-13,2018-10-05,315,5208.023563024116,Atlanta (GA)
T-633,D-13,2018-09-28,2080,61535.3447400368,Atlanta (GA)
T-634,D-13,2018-10-19,1007,23489.464926787565,Atlanta (GA)
T-635,D-13,2018-10-07,976,19131.97897355664,Atlanta (GA)
T-636,D-13,2018-10-11,2357,61680.223594925774,Atlanta (GA)
T-637,D-13,2018-09-23,982,18559.89394200644,Atlanta (GA)
T-638,D-13,2018-10-20,924,17676.86822826351,Atlanta (GA)
T-639,D-13,2018-10-02,467,6336.377716153753,Atlanta (GA)
T-640,D-13,2018-10-12,2277,60789.43603192237,Atlanta (GA)
T-641,D-13,2018-08-28,2152,61416.78981642426,Atlanta (GA)
T-642,D-13,2018-10-26,786,4412.785277748325,Atlanta (GA)
T-643,D-13,2018-09-01,960,17990.08960698873,Atlanta (GA)
T-644,D-13,2018-10-12,1388,18647.26479361059,Atlanta (GA)
T-645,D-13,2018-09-13,747,13865.877958817784,Atlanta (GA)
T-646,D-13,2018-10-26,1223,23980.79316127154,Atlanta (GA)
T-647,D-13,2018-09-08,421,2686.031083424623,Atlanta (GA)
T-648,D-13,2018-09-29,1296,16406.757332486788,Atlanta (GA)
T-649,D-13,2018-09-30,1075,19219.154714651897,Atlanta (GA)
T-650,D-13,2018-09-12,997,15113.319786773614,Atlanta (GA)
T-651,D-14,2018-04-04,2205,43533.88773366721,Atlanta (GA)
T-652,D-14,2018-02-17,1644,35853.01808728779,Atlanta (GA)
T-653,D-14,2017-11-27,1586,18802.55755352251,Atlanta (GA)
T-654,D-14,2017-12-25,498,8331.485797961073,Atlanta (GA)
T-655,D-14,2017-11-03,927,11192.03780626388,Atlanta (GA)
T-656,D-14,2018-02-26,1525,37484.63162972908,Atlanta (GA)
T-657,D-14,2018-02-24,1050,17522.447723877736,Atlanta (GA)
T-658,D-14,2018-06-27,1290,11319.526918779087,Atlanta (GA)
T-659,D-14,2017-10-31,654,8372.630861131574,Atlanta (GA)
T-660,D-14,2018-05-12,1431,26619.008549464357,Atlanta (GA)
T-661,D-14,2017-11-21,1949,20178.623391106983,Atlanta (GA)
T-662,D-14,2017-12-04,1259,32816.69200079065,Atlanta (GA)
T-663,D-14,2017-10-30,556,8210.145533715873,Atlanta (GA)
T-664,D-14,2017-12-12,1506,35232.52983377972,Atlanta (GA)
T-665,D-14,2017-12-11,1722,39112.28695446277,Atlanta (GA)
T-666,D-14,2018-03-11,1337,42766.63784771736,Atlanta (GA)
T-667,D-14,2017-11-01,1542,22843.77089710021,Atlanta (GA)
T-668,D-14,2018-03-24,389,6986.979001633175,Atlanta (GA)
T-669,D-14,2017-11-06,1027,18856.841418545977,Atlanta (GA)
T-670,D-14,2018-01-25,2015,30669.09716654544,Atlanta (GA)
T-671,D-14,2018-02-20,1749,32006.78086083845,Atlanta (GA)
T-672,D-14,2018-04-24,476,5511.871122385068,Atlanta (GA)
T-673,D-14,2018-02-06,448,4428.760410875777,Atlanta (GA)
T-674,D-14,2017-10-26,867,8891.655024677013,Atlanta (GA)
T-675,D-14,2018-04-12,727,10063.796799496087,Atlanta (GA)
T-676,D-14,2017-10-22,485,6360.758836611672,Atlanta (GA)
T-677,D-14,2018-04-21,1642,37022.57226289042,Atlanta (GA)
T-678,D-14,2017-11-14,828,15378.675264517176,Atlanta (GA)
T-679,D-14,2018-04-25,1108,30382.047124860397,Atlanta (GA)
T-680,D-14,2018-04-20,443,9397.507278918543,Atlanta (GA)
T-681,D-14,2018-06-29,1996,31543.19102401454,Atlanta (GA)
T-682,D-14,2018-05-15,502,10674.489045494416,Atlanta (GA)
T-683,D-14,2017-12-21,1063,28865.21058809983,Atlanta (GA)
T-684,D-14,2017-11-24,1459,14617.980213404748,Atlanta (GA)
T-685,D-14,2018-04-27,2195,31846.81146332662,Atlanta (GA)
T-686,D-14,2018-04-06,2043,36760.25881037016,Atlanta (GA)
T-687,D-14,2017-11-18,1262,34590.54289843483,Atlanta (GA)
T-688,D-14,2018-05-15,854,17026.615273494983,Atlanta (GA)
T-689,D-14,2017-12-18,688,10390.698652520796,Atlanta (GA)
T-690,D-14,2018-06-27,434,828.5746242035405,Atlanta (GA)
T-691,D-14,2018-04-12,418,4029.005312155176,Atlanta (GA)
T-692,D-14,2018-04-20,1878,18810.375059028214,Atlanta (GA)
T-693,D-14,2018-05-26,724,15500.194274738751,Atlanta (GA)
T-694,D-14,2018-05-08,1083,5611.473567598943,Atlanta (GA)
T-695,D-14,2018-03-12,1358,16978.334710643307,Atlanta (GA)
T-696,D-14,2017-11-14,2127,27700.18741414496,Atlanta (GA)
T-697,D-14,2018-03-10,889,24064.82087979596,Atlanta (GA)
T-698,D-14,2018-01-09,1316,34558.37850068866,Atlanta (GA)
T-699,D-14,2017-12-31,2200,39243.0672260815,Atlanta (GA)
T-700,D-14,2018-03-07,1124,14634.907903573288,Atlanta (GA)
T-701,D-15,2018-04-13,1960,31246.20780905912,Atlanta (GA)
T-702,D-15,2018-02-24,445,7783.150936115791,Atlanta (GA)
T-703,D-15,2018-01-25,1941,30736.975158970705,Atlanta (GA)
T-704,D-15,2017-12-11,659,9397.03064650315,Atlanta (GA)
T-705,D-15,2018-03-06,1335,24772.128128216875,Atlanta (GA)
T-706,D-15,2017-12-22,2099,26321.278472177823,Atlanta (GA)
T-707,D-15,2018-01-07,368,7103.811754719297,Atlanta (GA)
T-708,D-15,2018-05-02,434,7601.759098316252,Atlanta (GA)
T-709,D-15,2018-04-06,1397,24081.136432139065,Atlanta (GA)
T-710,D-15,2017-12-20,1338,32517.29773303321,Atlanta (GA)
T-711,D-15,2018-04-23,2108,24089.89503900622,Atlanta (GA)
T-712,D-15,2018-02-16,2179,25037.26828806205,Atlanta (GA)
T-713,D-15,2018-01-05,343,7049.509923626712,Atlanta (GA)
T-714,D-15,2018-03-31,1140,16609.777620405395,Atlanta (GA)
T-715,D-15,2017-11-27,1838,23623.74890779453,Atlanta (GA)
T-716,D-15,2018-03-09,2306,27854.00425186009,Atlanta (GA)
T-717,D-15,2017-12-21,564,7451.243274285423,Atlanta (GA)
T-718,D-15,2017-12-30,1555,33351.23864712232,Atlanta (GA)
T-719,D-15,2018-01-29,374,7257.160765296429,Atlanta (GA)
T-720,D-15,2018-04-23,5705,53988.10823457183,Atlanta (GA)
T-721,D-15,2018-04-23,3702,62003.97789138395,Atlanta (GA)
T-722,D-15,2018-01-03,1237,21579.13148443208,Atlanta (GA)
T-723,D-15,2017-12-17,419,7362.448292458269,Atlanta (GA)
T-724,D-15,2018-03-02,1276,20517.715391941685,Atlanta (GA)
T-725,D-15,2018-01-31,1310,16908.512030187856,Atlanta (GA)
T-726,D-15,2017-12-13,1660,18897.716514355263,Atlanta (GA)
T-727,D-15,2018-04-02,1439,22220.81383522326,Atlanta (GA)
T-728,D-15,2018-02-20,1720,27818.295772124155,Atlanta (GA)
T-729,D-15,2018-01-29,1619,25113.2103783971,Atlanta (GA)
T-730,D-15,2018-04-21,402,10470.251636117076,Atlanta (GA)
T-731,D-15,2018-01-19,854,13482.597893637783,Atlanta (GA)
T-732,D-15,2018-04-23,1937,29204.18411604857,Atlanta (GA)
T-733,D-15,2018-03-26,1100,21924.53904342844,Atlanta (GA)
T-734,D-15,2017-12-27,1405,25225.11967451838,Atlanta (GA)
T-735,D-15,2018-04-18,1737,31344.389559685314,Atlanta (GA)
T-736,D-15,2018-02-03,971,22190.7026676911,Atlanta (GA)
T-737,D-15,2018-04-21,1964,31826.937366389528,Atlanta (GA)
T-738,D-15,2018-04-10,2136,36758.69804167253,Atlanta (GA)
T-739,D-15,2017-12-16,1305,11268.650098511083,Atlanta (GA)
T-740,D-15,2017-12-06,1784,26927.293505649883,Atlanta (GA)
T-741,D-15,2018-04-29,1169,24062.083715795503,Atlanta (GA)
T-742,D-15,2018-02-05,355,7133.929157944917,Atlanta (GA)
T-743,D-15,2018-03-28,1584,31765.233811999205,Atlanta (GA)
T-744,D-15,2018-03-02,385,6334.431673004523,Atlanta (GA)
T-745,D-15,2017-12-23,1032,7680.59330248399,Atlanta (GA)
T-746,D-15,2018-02-25,1338,23889.541458471293,Atlanta (GA)
T-747,D-15,2018-03-11,339,4084.428911515077,Atlanta (GA)
T-748,D-15,2018-04-15,2200,43878.40419170181,Atlanta (GA)
T-749,D-15,2017-12-29,875,16053.42520905542,Atlanta (GA)
T-750,D-15,2017-12-01,516,8175.499115217301,Atlanta (GA)
T-751,D-16,2017-09-08,412,4990.131138503121,Atlanta (GA)
T-752,D-16,2017-11-08,2846,59616.21491649642,Atlanta (GA)
T-753,D-16,2017-09-27,2200,58786.4503577586,Atlanta (GA)
T-754,D-16,2017-10-24,2189,58538.37410644453,Atlanta (GA)
T-755,D-16,2017-11-26,790,14725.687300631866,Atlanta (GA)
T-756,D-16,2017-09-26,1642,47313.57503203068,Atlanta (GA)
T-757,D-16,2017-10-22,1493,21577.16781708719,Atlanta (GA)
T-758,D-16,2017-11-30,1972,46826.59942090484,Atlanta (GA)
T-759,D-16,2017-11-22,1176,18819.68708460646,Atlanta (GA)
T-760,D-16,2017-09-20,358,1785.4886696647256,Atlanta (GA)
T-761,D-16,2017-12-02,958,10458.889840268046,Atlanta (GA)
T-762,D-16,2017-12-02,399,4411.325754267979,Atlanta (GA)
T-763,D-16,2017-09-19,2124,57301.792437679855,Atlanta (GA)
T-764,D-16,2017-11-24,837,21008.101318248973,Atlanta (GA)
T-765,D-16,2017-10-25,754,3420.46816600654,Atlanta (GA)
T-766,D-16,2017-10-22,863,19710.385894315667,Atlanta (GA)
T-767,D-16,2017-09-08,543,8541.631435501431,Atlanta (GA)
T-768,D-16,2017-09-05,664,16567.09293866212,Atlanta (GA)
T-769,D-16,2017-09-17,1108,16426.737218709713,Atlanta (GA)
T-770,D-16,2017-11-11,458,6819.206416444512,Atlanta (GA)
T-771,D-16,2017-10-10,635,3165.426916005617,Atlanta (GA)
T-772,D-16,2017-10-04,2647,58696.08715500145,Atlanta (GA)
T-773,D-16,2017-09-06,2412,59689.69890549323,Atlanta (GA)
T-774,D-16,2017-11-14,2778,60416.552337740366,Atlanta (GA)
T-775,D-16,2017-11-11,648,10566.632978326646,Atlanta (GA)
T-776,D-16,2017-09-22,1315,31702.867838220194,Atlanta (GA)
T-777,D-16,2017-09-27,2861,59859.74541918599,Atlanta (GA)
T-778,D-16,2017-09-26,2343,59414.81693841979,Atlanta (GA)
T-779,D-16,2017-09-07,781,21443.562745728563,Atlanta (GA)
T-780,D-16,2017-10-10,2489,59236.20546576104,Atlanta (GA)
T-781,D-16,2017-12-06,2466,59327.78703526952,Atlanta (GA)
T-782,D-16,2017-11-24,1337,22373.62775487586,Atlanta (GA)
T-783,D-16,2017-12-05,2871,62523.04600137781,Atlanta (GA)
T-784,D-16,2017-09-09,1193,18760.874330814942,Atlanta (GA)
T-785,D-16,2017-10-11,2323,46880.53091236514,Atlanta (GA)
T-786,D-16,2017-10-22,794,12389.95673941622,Atlanta (GA)
